tilde_eps,beta0,sigma,branch
0.33193580290938535,851.4029931978256,0.0,forward
0.332285478635878,852.1100984279406,0.0,forward
0.33263536966920443,852.8172036601698,0.0,forward
0.33298547590634936,853.5243088945082,0.0,forward
0.33333579724478263,854.2314141309507,0.0,forward
0.33368633358222893,854.9385193694925,0.0,forward
0.33403708481674804,855.6456246101284,0.0,forward
0.3343880508467723,856.3527298528535,0.0,forward
0.3347392315711724,857.0598350976629,0.0,forward
0.33509062688901287,857.7669403445516,0.0,forward
0.3354422366998434,858.4740455935147,0.0,forward
0.3357940609035225,859.1811508445472,0.0,forward
0.33614609940017903,859.8882560976444,0.0,forward
0.3364983520903643,860.5953613528013,0.0,forward
0.3368508188749706,861.3024666100131,0.0,forward
0.33720349965517266,862.0095718692749,0.0,forward
0.33755639433256834,862.7166771305818,0.0,forward
0.33790950280896453,863.4237823939292,0.0,forward
0.3382628249866287,864.1308876593121,0.0,forward
0.3386163607681017,864.8379929267257,0.0,forward
0.33897011005626776,865.5450981961654,0.0,forward
0.3393240727543128,866.2522034676265,0.0,forward
0.33967824876576885,866.9593087411041,0.0,forward
0.3400326379945462,867.6664140165935,0.0,forward
0.34038724034475487,868.3735192940901,0.0,forward
0.3407420557209455,869.080624573589,0.0,forward
0.3410970840279378,869.7877298550858,0.0,forward
0.3414523251708585,870.4948351385756,0.0,forward
0.3418077790551944,871.2019404240539,0.0,forward
0.34216344558671813,871.909045711516,0.0,forward
0.3425193246715308,872.6161510009573,0.0,forward
0.3428754162160396,873.3232562923732,0.0,forward
0.34323172012690845,874.0303615857592,0.0,forward
0.3435882363112484,874.7374668811108,0.0,forward
0.34394496467631125,875.4445721784232,0.0,forward
0.3443019051297996,876.1516774776919,0.0,forward
0.34465905757965065,876.8587827789125,0.0,forward
0.3450164219341121,877.5658880820805,0.0,forward
0.34537399810171227,878.2729933871913,0.0,forward
0.34573178599129173,878.9800986942404,0.0,forward
0.34608978551208314,879.6872040032234,0.0,forward
0.34644799657343545,880.394309314136,0.0,forward
0.34680641908514054,881.1014146269735,0.0,forward
