eps1,eps2,beta0,branch
0.0,0.19179447130785882,460.90721360212046,forward
0.0,0.18985393633703854,457.37170514302903,forward
0.0,0.18792779770813925,453.8361970487873,forward
0.0,0.18601611368826687,450.3006893286459,forward
0.0,0.18411894556220046,446.76518199218634,forward
0.0,0.1822363578036801,443.22967504933683,forward
0.0,0.18036841825856406,439.69416851038835,forward
0.0,0.1785151983404239,436.15866238601194,forward
0.0,0.17667677324026196,432.623156687277,forward
0.0,0.1748532221507392,429.0876514256707,forward
0.0,0.17304462850684424,425.5521466131184,forward
0.0,0.17125108024385172,422.0166422620055,forward
0.0,0.1694726700744128,418.4811383852006,forward
0.0,0.16770949578634353,414.9456349960799,forward
0.0,0.16596166056266445,411.41013210855346,forward
0.0,0.16422927332645232,407.8746297370929,forward
0.0,0.16251244911212953,404.33912789676094,forward
0.0,0.16081130946612668,400.80362660324283,forward
0.0,0.15912598287911042,397.26812587288,forward
0.0,0.15745660525336483,393.73262572270573,forward
0.0,0.15580332040809244,390.19712617048356,forward
0.0,0.15416628062672494,386.6616272347478,forward
0.0,0.15254564725002775,383.12612893484754,forward
0.0,0.150941591319857,379.5906312909931,forward
0.0,0.14935429427837957,376.05513432430615,forward
0.0,0.14778394872863193,372.5196380568735,forward
0.0,0.1462307592627205,368.9841425118044,forward
0.0,0.14469494336460273,365.44864771329276,forward
0.0,0.14317673239578593,361.9131536866833,forward
0.0,0.14167637267258995,358.37766045854323,forward
0.0,0.14019412664509984,354.8421680567394,forward
0.0,0.13873027418958897,351.30667651052136,forward
0.0,0.13728511402659516,347.771185850611,forward
0.0,0.1358589652798943,344.23569610929974,forward
0.0,0.134452169192329,340.7002073205532,forward
0.0,0.13306509101784678,337.1647195201251,forward
0.0,0.1316981221103589,333.6292327456804,forward
0.0,0.1303516822346569,330.0937470369291,forward
0.0,0.12902622212659765,326.55826243577184,forward
0.0,0.12772222633477817,323.02277898645855,forward
0.0,0.12644021638066874,319.4872967357609,forward
0.0,0.1251807542790515,315.95181573316097,forward
0.0,0.12394444646792234,312.4163360310576,forward
0.0,0.12273194820433594,308.8808576849921,forward
0.0,0.12154396849193876,305.345380753896,forward
0.0,0.12038127561615235,301.8099053003629,forward
0.0,0.11924470337703999,298.27443139094834,forward
0.0,0.11813515812336425,294.7389590964993,forward
0.0,0.11705362671122459,291.20348849251906,forward
0.0,0.11600118553161938,287.66801965957046,forward
0.0,0.11497901077789839,284.13255268372296,forward
0.0,0.11398839015612923,280.59708765704954,forward
0.0,0.11303073627981369,277.06162467817956,forward
0.0,0.1121076020385835,273.526163852916,forward
0.0,0.1112206982868773,269.99070529492576,forward
0.0,0.11037191427190435,266.4552491265134,forward
0.0,0.10956334130678733,262.91979547949126,forward
0.0,0.10879730030543881,259.38434449615954,forward
0.0,0.10807637393237438,255.84889633041493,forward
0.0,0.1074034442936537,252.31345114900674,forward
0.0,0.10678173731198583,248.77800913296548,forward
0.0,0.10621487520735858,245.24257047923288,forward
0.0,0.1057069388586584,241.707135402528,forward
0.0,0.10526254227970894,238.1717041374915,forward
0.0,0.10488692203745503,234.6362769411592,forward
0.0,0.10458604521742533,231.10085409582726,forward
0.0,0.10436674056856196,227.56543591238537,forward
0.0,0.10423685882364389,224.03002273421276,forward
0.0,0.10420547002877664,220.49461494175455,forward
0.0,0.10428310820123281,216.959212957926,forward
0.0,0.10448207682227031,213.42381725453,forward
0.0,0.10481683380011748,209.88842836731186,forward
0.0,0.10526069685087114,206.62757532374792,forward
0.0,0.1056587982815104,204.3363673111957,forward
0.0,0.10598513662784308,202.7264706170105,forward
0.0,0.10623179652735905,201.624406577389,forward
0.0,0.10641224044810343,200.8699820887516,forward
0.0,0.10654134942533251,200.3535362154722,forward
0.0,0.10663240549320549,200.0,forward
0.0,0.10672566451617922,199.64646387981904,backward
0.0,0.10686593285950802,199.13001848841225,backward
0.0,0.10707964150937042,198.37559543517787,backward
0.0,0.10741130114928875,197.27353505535413,backward
0.0,0.10793869819537166,195.6636470467025,backward
0.0,0.10878492748597154,193.3724582815591,backward
0.0,0.1102040147007836,190.11164676375736,backward
0.0,0.11207065726490449,186.5763221546237,backward
0.0,0.11434135677989392,183.0410116356639,backward
0.0,0.11709788448245283,179.5057169574945,backward
0.0,0.12044610671145084,175.97044018578524,backward
0.0,0.12452544637099018,172.4351838051655,backward
0.0,0.12952313155427983,168.89995084197963,backward
0.0,0.135696278475307,165.3647450371674,backward
0.0,0.1434072804194159,161.82957109746542,backward
0.0,0.15318276955915822,158.29443507498172,backward
0.0,0.1658164709388293,154.75934497051097,backward
0.0,0.18255879041853545,151.22431175939818,backward
0.0,0.20549067729959802,147.689351304908,backward
0.0,0.2383261100853777,144.1544884183826,backward
0.0,0.288333216466833,140.61976716914205,backward
0.0,0.3716979956334769,137.0852845569526,backward
0.0,0.5321592527568487,133.55134578596756,backward
0.0,0.9361396354281435,130.01967959420713,backward
0.0,1.4730043981617948,128.261000463135,backward
0.0,2.4108591633919763,127.07341767968133,backward
NaN,NaN,NaN,
0.025,2.3648435200609894,2000.0,forward
0.025,2.3622216333261568,1998.8610098608788,forward
0.025,2.354093292388934,1995.3254802522329,forward
0.025,2.3459803560243,1991.7899506436975,forward
0.025,2.337882819402679,1988.2544210353121,forward
0.025,2.3298006776885596,1984.718891427117,forward
0.025,2.32173392603985,1981.183361819152,forward
0.025,2.3136825596085204,1977.6478322114574,forward
0.025,2.305646573540003,1974.1123026040736,forward
0.025,2.2976259629737124,1970.5767729970414,forward
0.025,2.2896207230426575,1967.0412433904014,forward
0.025,2.281630848873571,1963.5057137841948,forward
0.025,2.273656335586951,1959.9701841784624,forward
0.025,2.2656971782970063,1956.4346545732456,forward
0.025,2.257753372111583,1952.8991249685857,forward
0.025,2.2498249121322056,1949.3635953645248,forward
0.025,2.2419117934542636,1945.8280657611044,forward
0.025,2.2340140111665057,1942.2925361583666,forward
0.025,2.226131560351673,1938.7570065563536,forward
0.025,2.218264436085942,1935.2214769551078,forward
0.025,2.2104126334392404,1931.6859473546717,forward
0.025,2.2025761474751855,1928.1504177550883,forward
0.025,2.1947549732508915,1924.6148881564002,forward
0.025,2.1869491058172694,1921.0793585586507,forward
0.025,2.179158540218722,1917.5438289618833,forward
0.025,2.171383271493401,1914.0082993661413,forward
0.025,2.163623294672944,1910.4727697714686,forward
0.025,2.155878604782672,1906.937240177909,forward
0.025,2.148149196841507,1903.4017105855066,forward
0.025,2.1404350658619005,1899.866180994306,forward
0.025,2.132736206849924,1896.3306514043516,forward
0.025,2.1250526148052957,1892.7951218156882,forward
